year;pop;unit;name;canton_x;url;firstmention;notes;place;zipcode;zusatzziffer;commune;bfsnr;canton_y;X;Y;language
1850;73.0;Einw;Roveredo (TI);TI;/de/articles/002203/2010-11-29/;1583.0;;Roveredo TI;[6957];0.0;Capriasca;5226.0;TI;8.982999999999999;46.074;it
1900;95.0;Einw;Roveredo (TI);TI;/de/articles/002203/2010-11-29/;1583.0;;Roveredo TI;[6957];0.0;Capriasca;5226.0;TI;8.982999999999999;46.074;it
1950;88.0;Einw;Roveredo (TI);TI;/de/articles/002203/2010-11-29/;1583.0;;Roveredo TI;[6957];0.0;Capriasca;5226.0;TI;8.982999999999999;46.074;it
2000;126.0;Einw;Roveredo (TI);TI;/de/articles/002203/2010-11-29/;1583.0;;Roveredo TI;[6957];0.0;Capriasca;5226.0;TI;8.982999999999999;46.074;it
1811;108.0;Einw;Russy;FR;/de/articles/000836/2016-09-26/;1228.0;;Russy;[1773];3.0;Belmont-Broye;2053.0;FR;7.001;46.843;fr
1850;183.0;Einw;Russy;FR;/de/articles/000836/2016-09-26/;1228.0;;Russy;[1773];3.0;Belmont-Broye;2053.0;FR;7.001;46.843;fr
1900;228.0;Einw;Russy;FR;/de/articles/000836/2016-09-26/;1228.0;;Russy;[1773];3.0;Belmont-Broye;2053.0;FR;7.001;46.843;fr
1950;209.0;Einw;Russy;FR;/de/articles/000836/2016-09-26/;1228.0;;Russy;[1773];3.0;Belmont-Broye;2053.0;FR;7.001;46.843;fr
1980;134.0;Einw;Russy;FR;/de/articles/000836/2016-09-26/;1228.0;;Russy;[1773];3.0;Belmont-Broye;2053.0;FR;7.001;46.843;fr
2000;195.0;Einw;Russy;FR;/de/articles/000836/2016-09-26/;1228.0;;Russy;[1773];3.0;Belmont-Broye;2053.0;FR;7.001;46.843;fr
1692;256.0;Einw;Rüti (GL);GL;/de/articles/000783/2016-10-27/;1340.0;;Rüti GL;[8782];0.0;Glarus Süd;1631.0;GL;9.013;46.935;de
1837;814.0;Einw;Rüti (GL);GL;/de/articles/000783/2016-10-27/;1340.0;;Rüti GL;[8782];0.0;Glarus Süd;1631.0;GL;9.013;46.935;de
1850;809.0;Einw;Rüti (GL);GL;/de/articles/000783/2016-10-27/;1340.0;;Rüti GL;[8782];0.0;Glarus Süd;1631.0;GL;9.013;46.935;de
1900;919.0;Einw;Rüti (GL);GL;/de/articles/000783/2016-10-27/;1340.0;;Rüti GL;[8782];0.0;Glarus Süd;1631.0;GL;9.013;46.935;de
1950;821.0;Einw;Rüti (GL);GL;/de/articles/000783/2016-10-27/;1340.0;;Rüti GL;[8782];0.0;Glarus Süd;1631.0;GL;9.013;46.935;de
2000;444.0;Einw;Rüti (GL);GL;/de/articles/000783/2016-10-27/;1340.0;;Rüti GL;[8782];0.0;Glarus Süd;1631.0;GL;9.013;46.935;de
1838;684.0;Einw;Saas im Prättigau;GR;/de/articles/001578/2016-12-07/;1290.0;;Saas im Prättigau;[7247];0.0;Klosters-Serneus;3871.0;GR;9.805;46.911;de
1850;469.0;Einw;Saas im Prättigau;GR;/de/articles/001578/2016-12-07/;1290.0;;Saas im Prättigau;[7247];0.0;Klosters-Serneus;3871.0;GR;9.805;46.911;de
1888;657.0;Einw;Saas im Prättigau;GR;/de/articles/001578/2016-12-07/;1290.0;;Saas im Prättigau;[7247];0.0;Klosters-Serneus;3871.0;GR;9.805;46.911;de
1900;431.0;Einw;Saas im Prättigau;GR;/de/articles/001578/2016-12-07/;1290.0;;Saas im Prättigau;[7247];0.0;Klosters-Serneus;3871.0;GR;9.805;46.911;de
1950;544.0;Einw;Saas im Prättigau;GR;/de/articles/001578/2016-12-07/;1290.0;;Saas im Prättigau;[7247];0.0;Klosters-Serneus;3871.0;GR;9.805;46.911;de
2000;733.0;Einw;Saas im Prättigau;GR;/de/articles/001578/2016-12-07/;1290.0;;Saas im Prättigau;[7247];0.0;Klosters-Serneus;3871.0;GR;9.805;46.911;de
1574;391.0;Einw;Sala Capriasca;TI;/de/articles/002205/2010-09-16/;1078.0;;Sala Capriasca;[6954];0.0;Capriasca;5226.0;TI;8.957;46.065;it
1638;505.0;Einw;Sala Capriasca;TI;/de/articles/002205/2010-09-16/;1078.0;;Sala Capriasca;[6954];0.0;Capriasca;5226.0;TI;8.957;46.065;it
1850;549.0;Einw;Sala Capriasca;TI;/de/articles/002205/2010-09-16/;1078.0;;Sala Capriasca;[6954];0.0;Capriasca;5226.0;TI;8.957;46.065;it
1900;578.0;Einw;Sala Capriasca;TI;/de/articles/002205/2010-09-16/;1078.0;;Sala Capriasca;[6954];0.0;Capriasca;5226.0;TI;8.957;46.065;it
1950;549.0;Einw;Sala Capriasca;TI;/de/articles/002205/2010-09-16/;1078.0;;Sala Capriasca;[6954];0.0;Capriasca;5226.0;TI;8.957;46.065;it
2000;1179.0;Einw;Sala Capriasca;TI;/de/articles/002205/2010-09-16/;1078.0;;Sala Capriasca;[6954];0.0;Capriasca;5226.0;TI;8.957;46.065;it
1764;57.0;Einw;Sarzens;VD;/de/articles/002486/2017-01-11/;996.0;;Sarzens;[1683];3.0;Lucens;5675.0;VD;6.85;46.681999999999995;fr
1803;96.0;Einw;Sarzens;VD;/de/articles/002486/2017-01-11/;996.0;;Sarzens;[1683];3.0;Lucens;5675.0;VD;6.85;46.681999999999995;fr
1850;162.0;Einw;Sarzens;VD;/de/articles/002486/2017-01-11/;996.0;;Sarzens;[1683];3.0;Lucens;5675.0;VD;6.85;46.681999999999995;fr
1900;111.0;Einw;Sarzens;VD;/de/articles/002486/2017-01-11/;996.0;;Sarzens;[1683];3.0;Lucens;5675.0;VD;6.85;46.681999999999995;fr
1950;84.0;Einw;Sarzens;VD;/de/articles/002486/2017-01-11/;996.0;;Sarzens;[1683];3.0;Lucens;5675.0;VD;6.85;46.681999999999995;fr
2000;60.0;Einw;Sarzens;VD;/de/articles/002486/2017-01-11/;996.0;;Sarzens;[1683];3.0;Lucens;5675.0;VD;6.85;46.681999999999995;fr
1742;69.0;Einw;Sassel;VD;/de/articles/002586/2017-01-05/;1177.0;;Sassel;[1534];0.0;Valbroye;5831.0;VD;6.858;46.777;fr
1764;165.0;Einw;Sassel;VD;/de/articles/002586/2017-01-05/;1177.0;;Sassel;[1534];0.0;Valbroye;5831.0;VD;6.858;46.777;fr
1850;303.0;Einw;Sassel;VD;/de/articles/002586/2017-01-05/;1177.0;;Sassel;[1534];0.0;Valbroye;5831.0;VD;6.858;46.777;fr
1900;317.0;Einw;Sassel;VD;/de/articles/002586/2017-01-05/;1177.0;;Sassel;[1534];0.0;Valbroye;5831.0;VD;6.858;46.777;fr
1950;215.0;Einw;Sassel;VD;/de/articles/002586/2017-01-05/;1177.0;;Sassel;[1534];0.0;Valbroye;5831.0;VD;6.858;46.777;fr
2000;148.0;Einw;Sassel;VD;/de/articles/002586/2017-01-05/;1177.0;;Sassel;[1534];0.0;Valbroye;5831.0;VD;6.858;46.777;fr
1531;138.0;Einw;Savagnier;NE;/de/articles/002869/2017-02-14/;1143.0;;Savagnier;[2065];0.0;Val-de-Ruz;6487.0;NE;6.952999999999999;47.047;fr
1750;435.0;Einw;Savagnier;NE;/de/articles/002869/2017-02-14/;1143.0;;Savagnier;[2065];0.0;Val-de-Ruz;6487.0;NE;6.952999999999999;47.047;fr
1850;624.0;Einw;Savagnier;NE;/de/articles/002869/2017-02-14/;1143.0;;Savagnier;[2065];0.0;Val-de-Ruz;6487.0;NE;6.952999999999999;47.047;fr
1900;599.0;Einw;Savagnier;NE;/de/articles/002869/2017-02-14/;1143.0;;Savagnier;[2065];0.0;Val-de-Ruz;6487.0;NE;6.952999999999999;47.047;fr
1950;517.0;Einw;Savagnier;NE;/de/articles/002869/2017-02-14/;1143.0;;Savagnier;[2065];0.0;Val-de-Ruz;6487.0;NE;6.952999999999999;47.047;fr
2000;903.0;Einw;Savagnier;NE;/de/articles/002869/2017-02-14/;1143.0;;Savagnier;[2065];0.0;Val-de-Ruz;6487.0;NE;6.952999999999999;47.047;fr
1764;59.0;Einw;Schalunen;BE;/de/articles/000310/2016-09-14/;1249.0;;Schalunen;[3314];0.0;Fraubrunnen;538.0;BE;7.524;47.11;de
1850;135.0;Einw;Schalunen;BE;/de/articles/000310/2016-09-14/;1249.0;;Schalunen;[3314];0.0;Fraubrunnen;538.0;BE;7.524;47.11;de
1900;121.0;Einw;Schalunen;BE;/de/articles/000310/2016-09-14/;1249.0;;Schalunen;[3314];0.0;Fraubrunnen;538.0;BE;7.524;47.11;de
1950;193.0;Einw;Schalunen;BE;/de/articles/000310/2016-09-14/;1249.0;;Schalunen;[3314];0.0;Fraubrunnen;538.0;BE;7.524;47.11;de
1970;138.0;Einw;Schalunen;BE;/de/articles/000310/2016-09-14/;1249.0;;Schalunen;[3314];0.0;Fraubrunnen;538.0;BE;7.524;47.11;de
2000;350.0;Einw;Schalunen;BE;/de/articles/000310/2016-09-14/;1249.0;;Schalunen;[3314];0.0;Fraubrunnen;538.0;BE;7.524;47.11;de
1764;43.0;Einw;Scheunen;BE;/de/articles/000311/2016-09-16/;1226.0;;Scheunen;[3305];2.0;Jegenstorf;540.0;BE;7.455;47.07;de
1850;118.0;Einw;Scheunen;BE;/de/articles/000311/2016-09-16/;1226.0;;Scheunen;[3305];2.0;Jegenstorf;540.0;BE;7.455;47.07;de
1870;130.0;Einw;Scheunen;BE;/de/articles/000311/2016-09-16/;1226.0;;Scheunen;[3305];2.0;Jegenstorf;540.0;BE;7.455;47.07;de
1900;96.0;Einw;Scheunen;BE;/de/articles/000311/2016-09-16/;1226.0;;Scheunen;[3305];2.0;Jegenstorf;540.0;BE;7.455;47.07;de
1950;78.0;Einw;Scheunen;BE;/de/articles/000311/2016-09-16/;1226.0;;Scheunen;[3305];2.0;Jegenstorf;540.0;BE;7.455;47.07;de
2000;57.0;Einw;Scheunen;BE;/de/articles/000311/2016-09-16/;1226.0;;Scheunen;[3305];2.0;Jegenstorf;540.0;BE;7.455;47.07;de
1656;180.0;Einw;Schlans;GR;/de/articles/001616/2017-07-12/;765.0;;Schlans;[7168];0.0;Trun;3987.0;GR;9.015;46.753;rm
1836;112.0;Einw;Schlans;GR;/de/articles/001616/2017-07-12/;765.0;;Schlans;[7168];0.0;Trun;3987.0;GR;9.015;46.753;rm
1850;169.0;Einw;Schlans;GR;/de/articles/001616/2017-07-12/;765.0;;Schlans;[7168];0.0;Trun;3987.0;GR;9.015;46.753;rm
1900;174.0;Einw;Schlans;GR;/de/articles/001616/2017-07-12/;765.0;;Schlans;[7168];0.0;Trun;3987.0;GR;9.015;46.753;rm
1950;192.0;Einw;Schlans;GR;/de/articles/001616/2017-07-12/;765.0;;Schlans;[7168];0.0;Trun;3987.0;GR;9.015;46.753;rm
2000;92.0;Einw;Schlans;GR;/de/articles/001616/2017-07-12/;765.0;;Schlans;[7168];0.0;Trun;3987.0;GR;9.015;46.753;rm
1753;164.0;Einw;Schwändi;GL;/de/articles/000785/2017-02-22/;1350.0;;Schwändi b. Schwanden;[8762];2.0;Glarus Süd;1631.0;GL;9.067;47.006;de
1798;532.0;Einw;Schwändi;GL;/de/articles/000785/2017-02-22/;1350.0;;Schwändi b. Schwanden;[8762];2.0;Glarus Süd;1631.0;GL;9.067;47.006;de
1850;823.0;Einw;Schwändi;GL;/de/articles/000785/2017-02-22/;1350.0;;Schwändi b. Schwanden;[8762];2.0;Glarus Süd;1631.0;GL;9.067;47.006;de
1900;610.0;Einw;Schwändi;GL;/de/articles/000785/2017-02-22/;1350.0;;Schwändi b. Schwanden;[8762];2.0;Glarus Süd;1631.0;GL;9.067;47.006;de
1950;551.0;Einw;Schwändi;GL;/de/articles/000785/2017-02-22/;1350.0;;Schwändi b. Schwanden;[8762];2.0;Glarus Süd;1631.0;GL;9.067;47.006;de
2000;395.0;Einw;Schwändi;GL;/de/articles/000785/2017-02-22/;1350.0;;Schwändi b. Schwanden;[8762];2.0;Glarus Süd;1631.0;GL;9.067;47.006;de
1558;69.0;Einw;Seigneux;VD;/de/articles/002588/2017-01-05/;1216.0;;Seigneux;[1525];2.0;Valbroye;5831.0;VD;6.879;46.728;fr
1764;190.0;Einw;Seigneux;VD;/de/articles/002588/2017-01-05/;1216.0;;Seigneux;[1525];2.0;Valbroye;5831.0;VD;6.879;46.728;fr
1850;324.0;Einw;Seigneux;VD;/de/articles/002588/2017-01-05/;1216.0;;Seigneux;[1525];2.0;Valbroye;5831.0;VD;6.879;46.728;fr
1900;284.0;Einw;Seigneux;VD;/de/articles/002588/2017-01-05/;1216.0;;Seigneux;[1525];2.0;Valbroye;5831.0;VD;6.879;46.728;fr
1950;226.0;Einw;Seigneux;VD;/de/articles/002588/2017-01-05/;1216.0;;Seigneux;[1525];2.0;Valbroye;5831.0;VD;6.879;46.728;fr
2000;276.0;Einw;Seigneux;VD;/de/articles/002588/2017-01-05/;1216.0;;Seigneux;[1525];2.0;Valbroye;5831.0;VD;6.879;46.728;fr
1811;86.0;Einw;Seiry;FR;/de/articles/000838/2017-02-01/;1180.0;;Seiry;[1470];3.0;Lully (FR);2025.0;FR;6.832000000000001;46.812;fr
1850;164.0;Einw;Seiry;FR;/de/articles/000838/2017-02-01/;1180.0;;Seiry;[1470];3.0;Lully (FR);2025.0;FR;6.832000000000001;46.812;fr
1900;209.0;Einw;Seiry;FR;/de/articles/000838/2017-02-01/;1180.0;;Seiry;[1470];3.0;Lully (FR);2025.0;FR;6.832000000000001;46.812;fr
1950;140.0;Einw;Seiry;FR;/de/articles/000838/2017-02-01/;1180.0;;Seiry;[1470];3.0;Lully (FR);2025.0;FR;6.832000000000001;46.812;fr
1970;89.0;Einw;Seiry;FR;/de/articles/000838/2017-02-01/;1180.0;;Seiry;[1470];3.0;Lully (FR);2025.0;FR;6.832000000000001;46.812;fr
2000;202.0;Einw;Seiry;FR;/de/articles/000838/2017-02-01/;1180.0;;Seiry;[1470];3.0;Lully (FR);2025.0;FR;6.832000000000001;46.812;fr
1803;203.0;Einw;Siat;GR;/de/articles/001469/2016-12-07/;840.0;;Siat;[7157];0.0;Ilanz/Glion;3619.0;GR;9.163;46.791000000000004;rm
1850;239.0;Einw;Siat;GR;/de/articles/001469/2016-12-07/;840.0;;Siat;[7157];0.0;Ilanz/Glion;3619.0;GR;9.163;46.791000000000004;rm
1900;185.0;Einw;Siat;GR;/de/articles/001469/2016-12-07/;840.0;;Siat;[7157];0.0;Ilanz/Glion;3619.0;GR;9.163;46.791000000000004;rm
1950;219.0;Einw;Siat;GR;/de/articles/001469/2016-12-07/;840.0;;Siat;[7157];0.0;Ilanz/Glion;3619.0;GR;9.163;46.791000000000004;rm
1960;241.0;Einw;Siat;GR;/de/articles/001469/2016-12-07/;840.0;;Siat;[7157];0.0;Ilanz/Glion;3619.0;GR;9.163;46.791000000000004;rm
2000;189.0;Einw;Siat;GR;/de/articles/001469/2016-12-07/;840.0;;Siat;[7157];0.0;Ilanz/Glion;3619.0;GR;9.163;46.791000000000004;rm
1591;347.0;Einw;Sigirino;TI;/de/articles/002208/2017-01-18/;1335.0;;Sigirino;[6806];0.0;Monteceneri;5238.0;TI;8.914;46.081;it
1801;234.0;Einw;Sigirino;TI;/de/articles/002208/2017-01-18/;1335.0;;Sigirino;[6806];0.0;Monteceneri;5238.0;TI;8.914;46.081;it
1850;229.0;Einw;Sigirino;TI;/de/articles/002208/2017-01-18/;1335.0;;Sigirino;[6806];0.0;Monteceneri;5238.0;TI;8.914;46.081;it
1900;236.0;Einw;Sigirino;TI;/de/articles/002208/2017-01-18/;1335.0;;Sigirino;[6806];0.0;Monteceneri;5238.0;TI;8.914;46.081;it
1950;212.0;Einw;Sigirino;TI;/de/articles/002208/2017-01-18/;1335.0;;Sigirino;[6806];0.0;Monteceneri;5238.0;TI;8.914;46.081;it
2000;390.0;Einw;Sigirino;TI;/de/articles/002208/2017-01-18/;1335.0;;Sigirino;[6806];0.0;Monteceneri;5238.0;TI;8.914;46.081;it
1800;139.0;Einw;St. Martin;GR;/de/articles/001456/2017-07-12/;1000.0;;St. Martin (Lugnez);[7116];2.0;Vals;3603.0;GR;9.184;46.674;de
1880;150.0;Einw;St. Martin;GR;/de/articles/001456/2017-07-12/;1000.0;;St. Martin (Lugnez);[7116];2.0;Vals;3603.0;GR;9.184;46.674;de
1900;99.0;Einw;St. Martin;GR;/de/articles/001456/2017-07-12/;1000.0;;St. Martin (Lugnez);[7116];2.0;Vals;3603.0;GR;9.184;46.674;de
1941;83.0;Einw;St. Martin;GR;/de/articles/001456/2017-07-12/;1000.0;;St. Martin (Lugnez);[7116];2.0;Vals;3603.0;GR;9.184;46.674;de
1950;112.0;Einw;St. Martin;GR;/de/articles/001456/2017-07-12/;1000.0;;St. Martin (Lugnez);[7116];2.0;Vals;3603.0;GR;9.184;46.674;de
2000;36.0;Einw;St. Martin;GR;/de/articles/001456/2017-07-12/;1000.0;;St. Martin (Lugnez);[7116];2.0;Vals;3603.0;GR;9.184;46.674;de
1684;109.0;Einw;Steinhof;SO;/de/articles/001139/2012-11-13/;1201.0;;Steinhof SO;[4556];4.0;Aeschi (SO);2511.0;SO;7.686;47.159;de
1798;98.0;Einw;Steinhof;SO;/de/articles/001139/2012-11-13/;1201.0;;Steinhof SO;[4556];4.0;Aeschi (SO);2511.0;SO;7.686;47.159;de
1850;150.0;Einw;Steinhof;SO;/de/articles/001139/2012-11-13/;1201.0;;Steinhof SO;[4556];4.0;Aeschi (SO);2511.0;SO;7.686;47.159;de
1900;137.0;Einw;Steinhof;SO;/de/articles/001139/2012-11-13/;1201.0;;Steinhof SO;[4556];4.0;Aeschi (SO);2511.0;SO;7.686;47.159;de
1950;125.0;Einw;Steinhof;SO;/de/articles/001139/2012-11-13/;1201.0;;Steinhof SO;[4556];4.0;Aeschi (SO);2511.0;SO;7.686;47.159;de
2000;143.0;Einw;Steinhof;SO;/de/articles/001139/2012-11-13/;1201.0;;Steinhof SO;[4556];4.0;Aeschi (SO);2511.0;SO;7.686;47.159;de
1764;509.0;Einw;Strättligen;BE;/de/articles/003291/2013-10-22/;1175.0;;Uettligen;[3043];0.0;Wohlen bei Bern;360.0;BE;7.386;46.986999999999995;de
1850;1716.0;Einw;Strättligen;BE;/de/articles/003291/2013-10-22/;1175.0;;Uettligen;[3043];0.0;Wohlen bei Bern;360.0;BE;7.386;46.986999999999995;de
1900;3058.0;Einw;Strättligen;BE;/de/articles/003291/2013-10-22/;1175.0;;Uettligen;[3043];0.0;Wohlen bei Bern;360.0;BE;7.386;46.986999999999995;de
1910;3646.0;Einw;Strättligen;BE;/de/articles/003291/2013-10-22/;1175.0;;Uettligen;[3043];0.0;Wohlen bei Bern;360.0;BE;7.386;46.986999999999995;de
1992;19223.0;Einw;Strättligen;BE;/de/articles/003291/2013-10-22/;1175.0;;Uettligen;[3043];0.0;Wohlen bei Bern;360.0;BE;7.386;46.986999999999995;de
2010;21131.0;Einw;Strättligen;BE;/de/articles/003291/2013-10-22/;1175.0;;Uettligen;[3043];0.0;Wohlen bei Bern;360.0;BE;7.386;46.986999999999995;de
1630;242.0;Einw;Tarasp;GR;/de/articles/001524/2017-07-12/;1089.0;;Tarasp;[7553];0.0;Scuol;3762.0;GR;10.265;46.776;rm
1835;403.0;Einw;Tarasp;GR;/de/articles/001524/2017-07-12/;1089.0;;Tarasp;[7553];0.0;Scuol;3762.0;GR;10.265;46.776;rm
1850;357.0;Einw;Tarasp;GR;/de/articles/001524/2017-07-12/;1089.0;;Tarasp;[7553];0.0;Scuol;3762.0;GR;10.265;46.776;rm
1900;278.0;Einw;Tarasp;GR;/de/articles/001524/2017-07-12/;1089.0;;Tarasp;[7553];0.0;Scuol;3762.0;GR;10.265;46.776;rm
1950;307.0;Einw;Tarasp;GR;/de/articles/001524/2017-07-12/;1089.0;;Tarasp;[7553];0.0;Scuol;3762.0;GR;10.265;46.776;rm
2000;328.0;Einw;Tarasp;GR;/de/articles/001524/2017-07-12/;1089.0;;Tarasp;[7553];0.0;Scuol;3762.0;GR;10.265;46.776;rm
1550;148.0;Einw;Thierrens;VD;/de/articles/002489/2017-01-04/;1004.0;;Thierrens;[1410];0.0;Montanaire;5693.0;VD;6.756;46.703;fr
1764;300.0;Einw;Thierrens;VD;/de/articles/002489/2017-01-04/;1004.0;;Thierrens;[1410];0.0;Montanaire;5693.0;VD;6.756;46.703;fr
1850;720.0;Einw;Thierrens;VD;/de/articles/002489/2017-01-04/;1004.0;;Thierrens;[1410];0.0;Montanaire;5693.0;VD;6.756;46.703;fr
1900;607.0;Einw;Thierrens;VD;/de/articles/002489/2017-01-04/;1004.0;;Thierrens;[1410];0.0;Montanaire;5693.0;VD;6.756;46.703;fr
1950;466.0;Einw;Thierrens;VD;/de/articles/002489/2017-01-04/;1004.0;;Thierrens;[1410];0.0;Montanaire;5693.0;VD;6.756;46.703;fr
2000;579.0;Einw;Thierrens;VD;/de/articles/002489/2017-01-04/;1004.0;;Thierrens;[1410];0.0;Montanaire;5693.0;VD;6.756;46.703;fr
1811;198.0;Einw;Torny-le-Grand;FR;/de/articles/000880/2012-02-08/;2004.0;;Torny-le-Grand;[1748];0.0;Torny;2115.0;FR;6.968999999999999;46.771;fr
1850;283.0;Einw;Torny-le-Grand;FR;/de/articles/000880/2012-02-08/;2004.0;;Torny-le-Grand;[1748];0.0;Torny;2115.0;FR;6.968999999999999;46.771;fr
1900;344.0;Einw;Torny-le-Grand;FR;/de/articles/000880/2012-02-08/;2004.0;;Torny-le-Grand;[1748];0.0;Torny;2115.0;FR;6.968999999999999;46.771;fr
1950;308.0;Einw;Torny-le-Grand;FR;/de/articles/000880/2012-02-08/;2004.0;;Torny-le-Grand;[1748];0.0;Torny;2115.0;FR;6.968999999999999;46.771;fr
1970;254.0;Einw;Torny-le-Grand;FR;/de/articles/000880/2012-02-08/;2004.0;;Torny-le-Grand;[1748];0.0;Torny;2115.0;FR;6.968999999999999;46.771;fr
2000;327.0;Einw;Torny-le-Grand;FR;/de/articles/000880/2012-02-08/;2004.0;;Torny-le-Grand;[1748];0.0;Torny;2115.0;FR;6.968999999999999;46.771;fr
1555;225.0;Einw;Tour-de-Trême, La;FR;/de/articles/000924/2014-12-05/;1271.0;;La Tour-de-Trême;[1635];0.0;Bulle;2125.0;FR;7.066;46.608999999999995;fr
1799;450.0;Einw;Tour-de-Trême, La;FR;/de/articles/000924/2014-12-05/;1271.0;;La Tour-de-Trême;[1635];0.0;Bulle;2125.0;FR;7.066;46.608999999999995;fr
1850;593.0;Einw;Tour-de-Trême, La;FR;/de/articles/000924/2014-12-05/;1271.0;;La Tour-de-Trême;[1635];0.0;Bulle;2125.0;FR;7.066;46.608999999999995;fr
1900;1063.0;Einw;Tour-de-Trême, La;FR;/de/articles/000924/2014-12-05/;1271.0;;La Tour-de-Trême;[1635];0.0;Bulle;2125.0;FR;7.066;46.608999999999995;fr
1950;1646.0;Einw;Tour-de-Trême, La;FR;/de/articles/000924/2014-12-05/;1271.0;;La Tour-de-Trême;[1635];0.0;Bulle;2125.0;FR;7.066;46.608999999999995;fr
2000;3303.0;Einw;Tour-de-Trême, La;FR;/de/articles/000924/2014-12-05/;1271.0;;La Tour-de-Trême;[1635];0.0;Bulle;2125.0;FR;7.066;46.608999999999995;fr
1803;130.0;Einw;Tschiertschen;GR;/de/articles/001586/2016-12-09/;1351.0;;Tschiertschen;[7064];0.0;Tschiertschen-Praden;3932.0;GR;9.607000000000001;46.818000000000005;de
1850;124.0;Einw;Tschiertschen;GR;/de/articles/001586/2016-12-09/;1351.0;;Tschiertschen;[7064];0.0;Tschiertschen-Praden;3932.0;GR;9.607000000000001;46.818000000000005;de
1870;160.0;Einw;Tschiertschen;GR;/de/articles/001586/2016-12-09/;1351.0;;Tschiertschen;[7064];0.0;Tschiertschen-Praden;3932.0;GR;9.607000000000001;46.818000000000005;de
1900;139.0;Einw;Tschiertschen;GR;/de/articles/001586/2016-12-09/;1351.0;;Tschiertschen;[7064];0.0;Tschiertschen-Praden;3932.0;GR;9.607000000000001;46.818000000000005;de
1950;174.0;Einw;Tschiertschen;GR;/de/articles/001586/2016-12-09/;1351.0;;Tschiertschen;[7064];0.0;Tschiertschen-Praden;3932.0;GR;9.607000000000001;46.818000000000005;de
2000;225.0;Einw;Tschiertschen;GR;/de/articles/001586/2016-12-09/;1351.0;;Tschiertschen;[7064];0.0;Tschiertschen-Praden;3932.0;GR;9.607000000000001;46.818000000000005;de
1835;665.0;Einw;Tschlin;GR;/de/articles/001528/2017-07-12/;1943.0;;Tschlin;[7559];0.0;Valsot;3764.0;GR;10.423;46.871;rm
1850;571.0;Einw;Tschlin;GR;/de/articles/001528/2017-07-12/;1943.0;;Tschlin;[7559];0.0;Valsot;3764.0;GR;10.423;46.871;rm
1900;553.0;Einw;Tschlin;GR;/de/articles/001528/2017-07-12/;1943.0;;Tschlin;[7559];0.0;Valsot;3764.0;GR;10.423;46.871;rm
1930;648.0;Einw;Tschlin;GR;/de/articles/001528/2017-07-12/;1943.0;;Tschlin;[7559];0.0;Valsot;3764.0;GR;10.423;46.871;rm
1950;590.0;Einw;Tschlin;GR;/de/articles/001528/2017-07-12/;1943.0;;Tschlin;[7559];0.0;Valsot;3764.0;GR;10.423;46.871;rm
2000;392.0;Einw;Tschlin;GR;/de/articles/001528/2017-07-12/;1943.0;;Tschlin;[7559];0.0;Valsot;3764.0;GR;10.423;46.871;rm
1278;99.0;Einw;Vauderens;FR;/de/articles/000882/2013-02-22/;2001.0;;Vauderens;[1675];0.0;Ursy;2102.0;FR;6.848;46.623000000000005;fr
1359;25.0;Einw;Vauderens;FR;/de/articles/000882/2013-02-22/;2001.0;;Vauderens;[1675];0.0;Ursy;2102.0;FR;6.848;46.623000000000005;fr
1850;205.0;Einw;Vauderens;FR;/de/articles/000882/2013-02-22/;2001.0;;Vauderens;[1675];0.0;Ursy;2102.0;FR;6.848;46.623000000000005;fr
1900;284.0;Einw;Vauderens;FR;/de/articles/000882/2013-02-22/;2001.0;;Vauderens;[1675];0.0;Ursy;2102.0;FR;6.848;46.623000000000005;fr
1950;263.0;Einw;Vauderens;FR;/de/articles/000882/2013-02-22/;2001.0;;Vauderens;[1675];0.0;Ursy;2102.0;FR;6.848;46.623000000000005;fr
2000;462.0;Einw;Vauderens;FR;/de/articles/000882/2013-02-22/;2001.0;;Vauderens;[1675];0.0;Ursy;2102.0;FR;6.848;46.623000000000005;fr
1764;336.0;Einw;Vauffelin;BE;/de/articles/000278/2016-09-14/;1228.0;;Vauffelin;[2537];0.0;Sauge;449.0;BE;7.303;47.187;fr
1850;255.0;Einw;Vauffelin;BE;/de/articles/000278/2016-09-14/;1228.0;;Vauffelin;[2537];0.0;Sauge;449.0;BE;7.303;47.187;fr
1900;258.0;Einw;Vauffelin;BE;/de/articles/000278/2016-09-14/;1228.0;;Vauffelin;[2537];0.0;Sauge;449.0;BE;7.303;47.187;fr
1950;237.0;Einw;Vauffelin;BE;/de/articles/000278/2016-09-14/;1228.0;;Vauffelin;[2537];0.0;Sauge;449.0;BE;7.303;47.187;fr
1970;467.0;Einw;Vauffelin;BE;/de/articles/000278/2016-09-14/;1228.0;;Vauffelin;[2537];0.0;Sauge;449.0;BE;7.303;47.187;fr
2000;445.0;Einw;Vauffelin;BE;/de/articles/000278/2016-09-14/;1228.0;;Vauffelin;[2537];0.0;Sauge;449.0;BE;7.303;47.187;fr
1808;199.0;Einw;Vella;GR;/de/articles/001463/2017-07-12/;840.0;;Vella;[7144];0.0;Lumnezia;3618.0;GR;9.174;46.718;rm
1835;301.0;Einw;Vella;GR;/de/articles/001463/2017-07-12/;840.0;;Vella;[7144];0.0;Lumnezia;3618.0;GR;9.174;46.718;rm
