name;canton;url;firstmention;hab_year;notes
Daro;TI;/de/articles/003317/2004-03-31/;1173.0;[{'year': 1599, 'pop': 130.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0050545024998172, 'next': 1696}, {'year': 1696, 'pop': 212.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.003151518307273, 'previous': 1599, 'next': 1801}, {'year': 1801, 'pop': 295.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0141865820505034, 'previous': 1696, 'next': 1836}, {'year': 1836, 'pop': 483.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0212823268044995, 'previous': 1801, 'next': 1900}, {'year': 1900, 'pop': 1859.0, 'unit': 'Einw', 'type': 'original', 'previous': 1836}];
Dättwil;AG;/de/articles/003145/2006-09-06/;924.0;[{'year': 1799, 'pop': 192.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0071438987863377, 'next': 1960}, {'year': 1960, 'pop': 604.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0574832848570954, 'previous': 1799, 'next': 1999}, {'year': 1999, 'pop': 5342.0, 'unit': 'Einw', 'type': 'original', 'previous': 1960}];
Degen;GR;/de/articles/001453/2016-12-07/;840.0;[{'year': 1808, 'pop': 232.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0022531577318141, 'next': 1850}, {'year': 1850, 'pop': 255.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9965003873660885, 'previous': 1808, 'next': 1900}, {'year': 1900, 'pop': 214.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0082675148587934, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 323.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9946490876748707, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 247.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Dommartin;VD;/de/articles/002360/2017-01-04/;908.0;[{'year': 1764, 'pop': 164.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0046782553369604, 'next': 1850}, {'year': 1850, 'pop': 245.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.002975589326927, 'previous': 1764, 'next': 1870}, {'year': 1870, 'pop': 260.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.992430036339802, 'previous': 1850, 'next': 1900}, {'year': 1900, 'pop': 207.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9988063282994751, 'previous': 1870, 'next': 1950}, {'year': 1950, 'pop': 195.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9835686353082462, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 140.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0182700422249678, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 241.0, 'unit': 'Einw', 'type': 'original', 'previous': 1970}];
Eaux-Vives, Les;GE;/de/articles/003309/2018-02-07/;1442.0;[{'year': 1850, 'pop': 2000.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0362627279741605, 'next': 1900}, {'year': 1900, 'pop': 11872.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0190586591267654, 'previous': 1850, 'next': 1930}, {'year': 1930, 'pop': 20917.0, 'unit': 'Einw', 'type': 'original', 'previous': 1900}];
Ebnat;SG;/de/articles/001376/2004-08-17/;1667.0;[{'year': 1824, 'pop': 1726.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0101108392008018, 'next': 1850}, {'year': 1850, 'pop': 2242.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0034023617801515, 'previous': 1824, 'next': 1900}, {'year': 1900, 'pop': 2657.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0012806615532217, 'previous': 1850, 'next': 1930}, {'year': 1930, 'pop': 2761.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0028934886324066, 'previous': 1900, 'next': 1960}, {'year': 1960, 'pop': 3011.0, 'unit': 'Einw', 'type': 'original', 'previous': 1930}];
Eclagnens;VD;/de/articles/002362/2017-02-06/;1265.0;[{'year': 1798, 'pop': 126.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0029688344364416, 'next': 1850}, {'year': 1850, 'pop': 147.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0, 'previous': 1798, 'next': 1900}, {'year': 1900, 'pop': 147.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9940361606228896, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 109.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9834879387895971, 'previous': 1900, 'next': 1990}, {'year': 1990, 'pop': 56.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0401333142388087, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 83.0, 'unit': 'Einw', 'type': 'original', 'previous': 1990}];
Enge (ZH);ZH;/de/articles/003116/2004-11-23/;1210.0;[{'year': 1637, 'pop': 254.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0113833420024736, 'next': 1678}, {'year': 1678, 'pop': 404.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0054306659969376, 'previous': 1637, 'next': 1789}, {'year': 1789, 'pop': 737.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0149739801921847, 'previous': 1678, 'next': 1836}, {'year': 1836, 'pop': 1482.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.03115152319063, 'previous': 1789, 'next': 1850}, {'year': 1850, 'pop': 2277.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.021494724847744, 'previous': 1836, 'next': 1888}, {'year': 1888, 'pop': 5109.0, 'unit': 'Einw', 'type': 'original', 'previous': 1850}];
Engi;GL;/de/articles/000763/2016-10-27/;1350.0;[{'year': 1850, 'pop': 1197.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9993722287017566, 'next': 1900}, {'year': 1900, 'pop': 1160.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9993340778642741, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 1122.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9893232594190118, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 656.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Engollon;NE;/de/articles/002861/2017-02-14/;1228.0;[{'year': 1531, 'pop': 35, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0039506717498745, 'original_unit': 'Feuerstätten', 'einw_conversion_factor': 4.936063574371257, 'next': 1750}, {'year': 1750, 'pop': 83.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0048761918230844, 'previous': 1531, 'next': 1850}, {'year': 1850, 'pop': 135.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9947959108501225, 'previous': 1750, 'next': 1900}, {'year': 1900, 'pop': 104.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9966644935093797, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 88.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9873147365065305, 'previous': 1900, 'next': 1980}, {'year': 1980, 'pop': 60.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0105411975985645, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 74.0, 'unit': 'Einw', 'type': 'original', 'previous': 1980}];
Envy;VD;/de/articles/003326/2004-11-01/;1216.0;[{'year': 1764, 'pop': 58.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0014843609755784, 'next': 1798}, {'year': 1798, 'pop': 61.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0075075763227863, 'previous': 1764, 'next': 1850}, {'year': 1850, 'pop': 90.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.999550643873678, 'previous': 1798, 'next': 1900}, {'year': 1900, 'pop': 88.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9843545348210792, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 40.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.011847940917809, 'previous': 1900, 'next': 1960}, {'year': 1960, 'pop': 45.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Epagnier;NE;/de/articles/003201/2016-10-24/;1163.0;[{'year': 1750, 'pop': 55.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9986118605384894, 'next': 1848}, {'year': 1848, 'pop': 48.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0095195964251273, 'previous': 1750, 'next': 1880}, {'year': 1880, 'pop': 65.0, 'unit': 'Einw', 'type': 'original', 'previous': 1848}];
Eplatures, Les;NE;/de/articles/003202/2006-03-20/;1848.0;[{'year': 1850, 'pop': 1320.0, 'unit': 'Einw', 'type': 'original'}];
Ernetschwil;SG;/de/articles/001366/2017-10-13/;885.0;[{'year': 1831, 'pop': 770.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9959603344146662, 'next': 1850}, {'year': 1850, 'pop': 713.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9994022694162109, 'previous': 1831, 'next': 1900}, {'year': 1900, 'pop': 692.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0004289861938485, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 707.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0120842584535423, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 1289.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Eyholz;VS;/de/articles/003300/2005-10-24/;1275.0;[{'year': 1850, 'pop': 173.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.004168676282895, 'next': 1900}, {'year': 1900, 'pop': 213.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0149811301483727, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 448.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9997763110023693, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 446.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Fenin;NE;/de/articles/002862/2016-11-16/;1191.0;[{'year': 1531, 'pop': 54, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0033003055225935, 'original_unit': 'Feuerstätten', 'einw_conversion_factor': 4.936063574371257, 'next': 1870}, {'year': 1870, 'pop': 165.0, 'unit': 'Einw', 'type': 'original', 'previous': 1531}];
Fiaugères;FR;/de/articles/001048/2016-10-05/;1150.0;[{'year': 1811, 'pop': 187.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.007575842896689, 'next': 1850}, {'year': 1850, 'pop': 251.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0021174154183947, 'previous': 1811, 'next': 1900}, {'year': 1900, 'pop': 279.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0011836534154681, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 296.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9893161251836662, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 173.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Fluntern;ZH;/de/articles/003117/2010-03-10/;1000.0;[{'year': 1637, 'pop': 312.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0057642697431715, 'next': 1762}, {'year': 1762, 'pop': 640.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9853304818178146, 'previous': 1637, 'next': 1800}, {'year': 1800, 'pop': 365.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0344621388293727, 'previous': 1762, 'next': 1836}, {'year': 1836, 'pop': 1236.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0224288055765938, 'previous': 1800, 'next': 1880}, {'year': 1880, 'pop': 3280.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0097695594558145, 'previous': 1836, 'next': 1900}, {'year': 1900, 'pop': 3984.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0150714757127193, 'previous': 1880, 'next': 1960}, {'year': 1960, 'pop': 9775.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9891189668795393, 'previous': 1900, 'next': 1990}, {'year': 1990, 'pop': 7040.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0031785791498333, 'previous': 1960, 'next': 2000}, {'year': 2000, 'pop': 7267.0, 'unit': 'Einw', 'type': 'original', 'previous': 1990}];
Formangueires;FR;/de/articles/003220/2017-02-02/;1294.0;[{'year': 1831, 'pop': 45.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0041886015831971, 'next': 1950}, {'year': 1950, 'pop': 74.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9910495410644514, 'previous': 1831, 'next': 1981}, {'year': 1981, 'pop': 56.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Fuyens;FR;/de/articles/003221/2005-08-30/;1150.0;[{'year': 1970, 'pop': 67.0, 'unit': 'Einw', 'type': 'original'}];
Gampel;VS;/de/articles/002717/2016-12-23/;1238.0;[{'year': 1850, 'pop': 330.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0095587834476607, 'next': 1900}, {'year': 1900, 'pop': 531.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.1466265096293466, 'previous': 1850, 'next': 1910}, {'year': 1910, 'pop': 2086.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9762638646793782, 'previous': 1900, 'next': 1950}, {'year': 1950, 'pop': 798.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0098235348533784, 'previous': 1910, 'next': 2000}, {'year': 2000, 'pop': 1301.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Gandria;TI;/de/articles/002169/2017-01-17/;1237.0;[{'year': 1591, 'pop': 330.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.990886347328585, 'next': 1643}, {'year': 1643, 'pop': 205.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.997757173768525, 'previous': 1591, 'next': 1696}, {'year': 1696, 'pop': 182.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9978026701351266, 'previous': 1643, 'next': 1769}, {'year': 1769, 'pop': 155.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9983453538719498, 'previous': 1696, 'next': 1801}, {'year': 1801, 'pop': 147.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0096205321746754, 'previous': 1769, 'next': 1850}, {'year': 1850, 'pop': 235.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0, 'previous': 1801, 'next': 1900}, {'year': 1900, 'pop': 235.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9993075299348811, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 227.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.998157075789807, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 207.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Gasenried;VS;/de/articles/003301/2005-08-11/;1388.0;[{'year': 1802, 'pop': 107.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9954586445687928, 'next': 1850}, {'year': 1850, 'pop': 86.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.073013237304463, 'previous': 1802, 'next': 1860}, {'year': 1860, 'pop': 174.0, 'unit': 'Einw', 'type': 'original', 'previous': 1850}];
Gäserz;BE;/de/articles/003276/2005-05-12/;1250.0;[{'year': 1598, 'pop': 15, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0030672310392366, 'original_unit': 'Haushaltungen', 'einw_conversion_factor': 4.936063574371257, 'next': 1910}, {'year': 1910, 'pop': 39.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.004693402674054, 'previous': 1598, 'next': 2002}, {'year': 2002, 'pop': 60.0, 'unit': 'Einw', 'type': 'original', 'previous': 1910}];
Ghirone;TI;/de/articles/002053/2017-01-10/;1200.0;[{'year': 1682, 'pop': 370.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.994651325045603, 'next': 1836}, {'year': 1836, 'pop': 162.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9843706701259701, 'previous': 1682, 'next': 1860}, {'year': 1860, 'pop': 111.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9921539163064216, 'previous': 1836, 'next': 1900}, {'year': 1900, 'pop': 81.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0212956876001351, 'previous': 1860, 'next': 1910}, {'year': 1910, 'pop': 100.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9911227638174823, 'previous': 1900, 'next': 1950}, {'year': 1950, 'pop': 70.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.1712189423586519, 'previous': 1910, 'next': 1960}, {'year': 1960, 'pop': 340.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.8461943197078838, 'previous': 1950, 'next': 1970}, {'year': 1970, 'pop': 64.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9875878919629868, 'previous': 1960, 'next': 2000}, {'year': 2000, 'pop': 44.0, 'unit': 'Einw', 'type': 'original', 'previous': 1970}];"undefined
weird post-1850 units:  (mit Buttino)
weird post-1850 units:  (mit Buttino)
weird post-1850 units:  (mit Buttino)
weird post-1850 units:  (mit Buttino)
weird post-1850 units:  (Bau der Luzzone-Staumauer)
weird post-1850 units:  (Bau der Luzzone-Staumauer)
weird post-1850 units:  (Bau der Luzzone-Staumauer)"
Glânes, Les;FR;/de/articles/003222/2013-06-13/;1349.0;[{'year': 1811, 'pop': 42.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0153229732272016, 'next': 1850}, {'year': 1850, 'pop': 76.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.00550382762751, 'previous': 1811, 'next': 1900}, {'year': 1900, 'pop': 100.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0043114954595254, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 124.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9859058520273383, 'previous': 1900, 'next': 1980}, {'year': 1980, 'pop': 81.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Glis;VS;/de/articles/003302/2013-07-17/;1230.0;[{'year': 1850, 'pop': 633.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0109841085013156, 'next': 1900}, {'year': 1900, 'pop': 1093.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.010895195251093, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 1879.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0299288875141392, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 3389.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Goldiwil;BE;/de/articles/003277/2007-01-04/;1308.0;[{'year': 1850, 'pop': 924.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0021009838674495, 'next': 1910}, {'year': 1910, 'pop': 1048.0, 'unit': 'Einw', 'type': 'original', 'previous': 1850}];
Gordevio;TI;/de/articles/002267/2017-01-09/;1200.0;[{'year': 1283, 'pop': 148, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0014324114003754, 'original_unit': 'Feuerstätten', 'einw_conversion_factor': 4.936063574371257, 'next': 1591}, {'year': 1591, 'pop': 230.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0088430491936222, 'previous': 1283, 'next': 1709}, {'year': 1709, 'pop': 650.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9894064659625069, 'previous': 1591, 'next': 1801}, {'year': 1801, 'pop': 244.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0086990512768554, 'previous': 1709, 'next': 1850}, {'year': 1850, 'pop': 373.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9941381022420487, 'previous': 1801, 'next': 1900}, {'year': 1900, 'pop': 278.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9991178931869803, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 266.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0250640572124996, 'previous': 1900, 'next': 1980}, {'year': 1980, 'pop': 559.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0179572836681956, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 798.0, 'unit': 'Einw', 'type': 'original', 'previous': 1980}];
Goumoens-la-Ville;VD;/de/articles/002367/2017-02-06/;1228.0;[{'year': 1416, 'pop': 197, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0013805578592616, 'original_unit': 'Herdstellen', 'einw_conversion_factor': 4.936063574371257, 'next': 1803}, {'year': 1803, 'pop': 336.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.005899431594934, 'previous': 1416, 'next': 1850}, {'year': 1850, 'pop': 443.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0002690985544642, 'previous': 1803, 'next': 1900}, {'year': 1900, 'pop': 449.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9932349343888415, 'previous': 1850, 'next': 1920}, {'year': 1920, 'pop': 392.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9993129265696961, 'previous': 1900, 'next': 1950}, {'year': 1950, 'pop': 384.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0093323656098114, 'previous': 1920, 'next': 2000}, {'year': 2000, 'pop': 611.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Goumoens-le-Jux;VD;/de/articles/002368/2017-02-06/;1447.0;[{'year': 1798, 'pop': 40.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9974353828674489, 'next': 1850}, {'year': 1850, 'pop': 35.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.998209361934945, 'previous': 1798, 'next': 1900}, {'year': 1900, 'pop': 32.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9896717383725451, 'previous': 1850, 'next': 1920}, {'year': 1920, 'pop': 26.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0036466091581793, 'previous': 1900, 'next': 1950}, {'year': 1950, 'pop': 29.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0031863595783965, 'previous': 1920, 'next': 2000}, {'year': 2000, 'pop': 34.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Granges (VS);VS;/de/articles/003303/2007-07-17/;1972.0;[{'year': 1850, 'pop': 275.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.009306278557811, 'next': 1900}, {'year': 1900, 'pop': 437.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.015673173061919, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 951.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0167592927356708, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 1326.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Granges-la-Battiaz;FR;/de/articles/003223/2006-01-10/;1157.0;[{'year': 1850, 'pop': 42.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9850403949483856, 'next': 1866}, {'year': 1866, 'pop': 33.0, 'unit': 'Einw', 'type': 'original', 'previous': 1850}];
Gressy;VD;/de/articles/002639/2017-01-05/;1228.0;[{'year': 1404, 'pop': 64, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0, 'original_unit': 'Feuerstätten', 'einw_conversion_factor': 4.936063574371257, 'next': 1550}, {'year': 1550, 'pop': 64, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0038612839322905, 'original_unit': 'Feuerstätten', 'einw_conversion_factor': 4.936063574371257, 'previous': 1404, 'next': 1764}, {'year': 1764, 'pop': 146.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0032972487910536, 'previous': 1550, 'next': 1803}, {'year': 1803, 'pop': 166.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0062040508620316, 'previous': 1764, 'next': 1850}, {'year': 1850, 'pop': 222.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9917226763107416, 'previous': 1803, 'next': 1870}, {'year': 1870, 'pop': 188.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0049473010117684, 'previous': 1850, 'next': 1900}, {'year': 1900, 'pop': 218.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9907612648077289, 'previous': 1870, 'next': 1941}, {'year': 1941, 'pop': 149.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0154195905016423, 'previous': 1900, 'next': 1950}, {'year': 1950, 'pop': 171.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9896093655499537, 'previous': 1941, 'next': 1980}, {'year': 1980, 'pop': 125.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0053221222340047, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 139.0, 'unit': 'Einw', 'type': 'original', 'previous': 1980}];
Grod;SO;/de/articles/003334/2013-07-23/;1343.0;[{'year': 1798, 'pop': 56.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0037407487093903, 'next': 1850}, {'year': 1850, 'pop': 68.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9971646220729968, 'previous': 1798, 'next': 1900}, {'year': 1900, 'pop': 59.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9922569730843241, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 40.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.004776882087206, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 44.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Gründen;VS;/de/articles/003304/2007-02-26/;1595.0;[{'year': 1850, 'pop': 47.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.992341244897437, 'next': 1900}, {'year': 1900, 'pop': 32.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0225651825635729, 'previous': 1850, 'next': 1920}, {'year': 1920, 'pop': 50.0, 'unit': 'Einw', 'type': 'original', 'previous': 1900}];
Gysenstein;BE;/de/articles/003279/2007-03-19/;1226.0;[{'year': 1764, 'pop': 632.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0088903355920542, 'next': 1850}, {'year': 1850, 'pop': 1353.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0031448834365742, 'previous': 1764, 'next': 1900}, {'year': 1900, 'pop': 1583.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0078917571238895, 'previous': 1850, 'next': 1930}, {'year': 1930, 'pop': 2004.0, 'unit': 'Einw', 'type': 'original', 'previous': 1900}];
Haslen (GL);GL;/de/articles/000767/2017-02-22/;1289.0;[{'year': 1850, 'pop': 787.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9994592246981631, 'next': 1900}, {'year': 1900, 'pop': 766.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0000781790511237, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 769.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9850223484020784, 'previous': 1900, 'next': 1980}, {'year': 1980, 'pop': 489.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0142541465231802, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 649.0, 'unit': 'Einw', 'type': 'original', 'previous': 1980}];
